CODE	SOURCE	Date	Prix
TTTSR3027M0BP	Institut National de la Statistique, Base 100=2014	1/1/2014	100.16
TTTSR3027M0BP	Institut National de la Statistique, Base 100=2014	2/1/2014	99.96
TTTSR3027M0BP	Institut National de la Statistique, Base 100=2014	3/1/2014	100.04
TTTSR3027M0BP	Institut National de la Statistique, Base 100=2014	4/1/2014	99.94
TTTSR3027M0BP	Institut National de la Statistique, Base 100=2014	5/1/2014	99.93
TTTSR3027M0BP	Institut National de la Statistique, Base 100=2014	6/1/2014	100
TTTSR3027M0BP	Institut National de la Statistique, Base 100=2014	7/1/2014	99.99
TTTSR3027M0BP	Institut National de la Statistique, Base 100=2014	8/1/2014	99.99
TTTSR3027M0BP	Institut National de la Statistique, Base 100=2014	9/1/2014	100.14
TTTSR3027M0BP	Institut National de la Statistique, Base 100=2014	10/1/2014	99.97
TTTSR3027M0BP	Institut National de la Statistique, Base 100=2014	11/1/2014	99.95
TTTSR3027M0BP	Institut National de la Statistique, Base 100=2014	12/1/2014	99.98
TTTSR3027M0BP	Institut National de la Statistique, Base 100=2014	1/1/2015	99.32
TTTSR3027M0BP	Institut National de la Statistique, Base 100=2014	2/1/2015	99.36
TTTSR3027M0BP	Institut National de la Statistique, Base 100=2014	3/1/2015	99.41
TTTSR3027M0BP	Institut National de la Statistique, Base 100=2014	4/1/2015	99.41
TTTSR3027M0BP	Institut National de la Statistique, Base 100=2014	5/1/2015	99.41
TTTSR3027M0BP	Institut National de la Statistique, Base 100=2014	6/1/2015	99.43
TTTSR3027M0BP	Institut National de la Statistique, Base 100=2014	7/1/2015	99.43
TTTSR3027M0BP	Institut National de la Statistique, Base 100=2014	8/1/2015	99.57
TTTSR3027M0BP	Institut National de la Statistique, Base 100=2014	9/1/2015	99.7
TTTSR3027M0BP	Institut National de la Statistique, Base 100=2014	10/1/2015	99.7
TTTSR3027M0BP	Institut National de la Statistique, Base 100=2014	11/1/2015	99.7
TTTSR3027M0BP	Institut National de la Statistique, Base 100=2014	12/1/2015	99.63
TTTSR3027M0BP	Institut National de la Statistique, Base 100=2014	1/1/2016	99.8
TTTSR3027M0BP	Institut National de la Statistique, Base 100=2014	2/1/2016	99.63
TTTSR3027M0BP	Institut National de la Statistique, Base 100=2014	3/1/2016	99.64
TTTSR3027M0BP	Institut National de la Statistique, Base 100=2014	4/1/2016	99.62
TTTSR3027M0BP	Institut National de la Statistique, Base 100=2014	5/1/2016	99.63
TTTSR3027M0BP	Institut National de la Statistique, Base 100=2014	6/1/2016	99.64
TTTSR3027M0BP	Institut National de la Statistique, Base 100=2014	7/1/2016	99.95
TTTSR3027M0BP	Institut National de la Statistique, Base 100=2014	8/1/2016	99.91
TTTSR3027M0BP	Institut National de la Statistique, Base 100=2014	9/1/2016	99.92
TTTSR3027M0BP	Institut National de la Statistique, Base 100=2014	10/1/2016	99.92
TTTSR3027M0BP	Institut National de la Statistique, Base 100=2014	11/1/2016	99.72
TTTSR3027M0BP	Institut National de la Statistique, Base 100=2014	12/1/2016	99.74
TTTSR3027M0BP	Institut National de la Statistique, Base 100=2014	1/1/2017	103.16
TTTSR3027M0BP	Institut National de la Statistique, Base 100=2014	2/1/2017	103.16
TTTSR3027M0BP	Institut National de la Statistique, Base 100=2014	3/1/2017	103.2
TTTSR3027M0BP	Institut National de la Statistique, Base 100=2014	4/1/2017	103.23
TTTSR3027M0BP	Institut National de la Statistique, Base 100=2014	5/1/2017	103.23
TTTSR3027M0BP	Institut National de la Statistique, Base 100=2014	6/1/2017	103.23
TTTSR3027M0BP	Institut National de la Statistique, Base 100=2014	7/1/2017	103.27
TTTSR3027M0BP	Institut National de la Statistique, Base 100=2014	8/1/2017	103.28
TTTSR3027M0BP	Institut National de la Statistique, Base 100=2014	9/1/2017	103.36
TTTSR3027M0BP	Institut National de la Statistique, Base 100=2014	10/1/2017	103.39
TTTSR3027M0BP	Institut National de la Statistique, Base 100=2014	11/1/2017	103.38
TTTSR3027M0BP	Institut National de la Statistique, Base 100=2014	12/1/2017	103.37
TTTSR3027M0BP	Institut National de la Statistique, Base 100=2014	1/1/2018	101.79
TTTSR3027M0BP	Institut National de la Statistique, Base 100=2014	2/1/2018	101.99
TTTSR3027M0BP	Institut National de la Statistique, Base 100=2014	3/1/2018	101.96
TTTSR3027M0BP	Institut National de la Statistique, Base 100=2014	4/1/2018	102.65
TTTSR3027M0BP	Institut National de la Statistique, Base 100=2014	5/1/2018	102.7
TTTSR3027M0BP	Institut National de la Statistique, Base 100=2014	6/1/2018	102.69
TTTSR3027M0BP	Institut National de la Statistique, Base 100=2014	7/1/2018	102.25
TTTSR3027M0BP	Institut National de la Statistique, Base 100=2014	8/1/2018	102.25
TTTSR3027M0BP	Institut National de la Statistique, Base 100=2014	9/1/2018	102.04
TTTSR3027M0BP	Institut National de la Statistique, Base 100=2014	10/1/2018	102.14
TTTSR3027M0BP	Institut National de la Statistique, Base 100=2014	11/1/2018	102.14
TTTSR3027M0BP	Institut National de la Statistique, Base 100=2014	12/1/2018	102.16
TTTSR3027M0BP	Institut National de la Statistique, Base 100=2014	1/1/2019	101.86
TTTSR3027M0BP	Institut National de la Statistique, Base 100=2014	2/1/2019	101.87
TTTSR3027M0BP	Institut National de la Statistique, Base 100=2014	3/1/2019	101.87
TTTSR3027M0BP	Institut National de la Statistique, Base 100=2014	4/1/2019	101.79
TTTSR3027M0BP	Institut National de la Statistique, Base 100=2014	5/1/2019	101.83
TTTSR3027M0BP	Institut National de la Statistique, Base 100=2014	6/1/2019	101.93
TTTSR3027M0BP	Institut National de la Statistique, Base 100=2014	7/1/2019	101.87
TTTSR3027M0BP	Institut National de la Statistique, Base 100=2014	8/1/2019	101.86
TTTSR3027M0BP	Institut National de la Statistique, Base 100=2014	9/1/2019	102.6
TTTSR3027M0BP	Institut National de la Statistique, Base 100=2014	10/1/2019	102.39
TTTSR3027M0BP	Institut National de la Statistique, Base 100=2014	11/1/2019	102.53
TTTSR3027M0BP	Institut National de la Statistique, Base 100=2014	12/1/2019	102.55
TTTSR3027M0BP	Institut National de la Statistique, Base 100=2014	1/1/2020	102.51
TTTSR3027M0BP	Institut National de la Statistique, Base 100=2014	2/1/2020	102.67
TTTSR3027M0BP	Institut National de la Statistique, Base 100=2014	3/1/2020	102.78
TTTSR3027M0BP	Institut National de la Statistique, Base 100=2014	4/1/2020	102.39
TTTSR3027M0BP	Institut National de la Statistique, Base 100=2014	5/1/2020	102.3
TTTSR3027M0BP	Institut National de la Statistique, Base 100=2014	6/1/2020	102.41
TTTSR3027M0BP	Institut National de la Statistique, Base 100=2014	7/1/2020	102.45
TTTSR3027M0BP	Institut National de la Statistique, Base 100=2014	8/1/2020	102.61
TTTSR3027M0BP	Institut National de la Statistique, Base 100=2014	9/1/2020	102.65
TTTSR3027M0BP	Institut National de la Statistique, Base 100=2014	10/1/2020	102.65
TTTSR3027M0BP	Institut National de la Statistique, Base 100=2014	11/1/2020	102.54
TTTSR3027M0BP	Institut National de la Statistique, Base 100=2014	12/1/2020	102.51
TTTSR3027M0BP	Institut National de la Statistique, Base 100=2014	1/1/2021	102.13
TTTSR3027M0BP	Institut National de la Statistique, Base 100=2014	2/1/2021	101.78
TTTSR3027M0BP	Institut National de la Statistique, Base 100=2014	3/1/2021	103.97
TTTSR3027M0BP	Institut National de la Statistique, Base 100=2014	4/1/2021	104.02
TTTSR3027M0BP	Institut National de la Statistique, Base 100=2014	5/1/2021	104.12
TTTSR3027M0BP	Institut National de la Statistique, Base 100=2014	6/1/2021	103.98
TTTSR3027M0BP	Institut National de la Statistique, Base 100=2014	7/1/2021	104.14
TTTSR3027M0BP	Institut National de la Statistique, Base 100=2014	8/1/2021	104.4
TTTSR3027M0BP	Institut National de la Statistique, Base 100=2014	9/1/2021	104.67
TTTSR3027M0BP	Institut National de la Statistique, Base 100=2014	10/1/2021	104.79
TTTSR3027M0BP	Institut National de la Statistique, Base 100=2014	11/1/2021	104.8
TTTSR3027M0BP	Institut National de la Statistique, Base 100=2014	12/1/2021	104.8
TTTSR3027M0BP	Institut National de la Statistique, Base 100=2014	1/1/2022	107.2
TTTSR3027M0BP	Institut National de la Statistique, Base 100=2014	2/1/2022	111.8
TTTSR3027M0BP	Institut National de la Statistique, Base 100=2014	3/1/2022	111.8
TTTSR3027M0BP	Institut National de la Statistique, Base 100=2014	4/1/2022	112.4
TTTSR3027M0BP	Institut National de la Statistique, Base 100=2014	5/1/2022	112.4
TTTSR3027M0BP	Institut National de la Statistique, Base 100=2014	6/1/2022	112.9
TTTSR3027M0BP	Institut National de la Statistique, Base 100=2014	7/1/2022	112.9
TTTSR3027M0BP	Institut National de la Statistique, Base 100=2014	8/1/2022	113.2
TTTSR3027M0BP	Institut National de la Statistique, Base 100=2014	9/1/2022	113.5
TTTSR3027M0BP	Institut National de la Statistique, Base 100=2014	10/1/2022	113.6
TTTSR3027M0BP	Institut National de la Statistique, Base 100=2014	11/1/2022	113.7
TTTSR3027M0BP	Institut National de la Statistique, Base 100=2014	12/1/2022	114.7
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	2/1/2000	81.9
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	3/1/2000	81.9
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	4/1/2000	81.9
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	5/1/2000	81.9
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	6/1/2000	78.6
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	7/1/2000	78.6
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	8/1/2000	78.6
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	9/1/2000	107.7
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	10/1/2000	111
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	11/1/2000	111
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	12/1/2000	111
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	1/1/2001	111.1
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	2/1/2001	111.1
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	3/1/2001	118.9
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	4/1/2001	118.9
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	5/1/2001	118.9
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	6/1/2001	118.9
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	7/1/2001	118.9
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	8/1/2001	118.9
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	9/1/2001	118.9
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	10/1/2001	118.9
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	11/1/2001	118.9
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	12/1/2001	118.9
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	1/1/2002	118.9
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	2/1/2002	118.9
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	3/1/2002	118.9
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	4/1/2002	118.9
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	5/1/2002	118.9
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	6/1/2002	113.1
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	7/1/2002	116.2
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	8/1/2002	116.2
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	9/1/2002	116.2
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	10/1/2002	116.2
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	11/1/2002	116.2
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	12/1/2002	116.2
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	1/1/2003	116.2
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	2/1/2003	108.4
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	3/1/2003	108.4
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	4/1/2003	108.4
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	5/1/2003	108.4
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	6/1/2003	108.4
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	7/1/2003	108.4
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	8/1/2003	108.4
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	9/1/2003	108.4
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	10/1/2003	108.4
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	11/1/2003	108.4
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	12/1/2003	108.4
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	1/1/2004	108.4
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	2/1/2004	108.4
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	3/1/2004	108.4
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	4/1/2004	108.4
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	5/1/2004	108.4
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	6/1/2004	108.4
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	7/1/2004	108.4
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	8/1/2004	108.4
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	9/1/2004	108.4
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	10/1/2004	108.4
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	11/1/2004	108.4
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	12/1/2004	108.4
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	1/1/2005	110.4
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	2/1/2005	110.4
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	3/1/2005	110.4
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	4/1/2005	110.4
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	5/1/2005	110.4
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	6/1/2005	110.4
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	7/1/2005	110.4
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	8/1/2005	110.4
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	9/1/2005	110.4
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	10/1/2005	110.4
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	11/1/2005	110.4
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	12/1/2005	110.4
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	1/1/2006	110.4
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	2/1/2006	110.4
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	3/1/2006	110.4
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	4/1/2006	106.5
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	5/1/2006	106.5
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	6/1/2006	106.5
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	7/1/2006	106.5
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	8/1/2006	106.5
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	9/1/2006	98.6
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	10/1/2006	98.6
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	11/1/2006	98.6
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	12/1/2006	98.6
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	1/1/2007	98.6
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	2/1/2007	98.6
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	3/1/2007	98.6
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	4/1/2007	98.6
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	5/1/2007	98.6
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	6/1/2007	98.6
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	7/1/2007	98.6
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	8/1/2007	98.6
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	9/1/2007	98.6
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	10/1/2007	98.6
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	11/1/2007	98.6
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	12/1/2007	98.6
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	1/1/2008	99.67
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	2/1/2008	99.67
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	3/1/2008	99.67
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	4/1/2008	99.67
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	5/1/2008	99.67
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	6/1/2008	99.67
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	7/1/2008	99.67
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	8/1/2008	99.48
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	9/1/2008	99.48
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	10/1/2008	99.18
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	11/1/2008	99.18
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	12/1/2008	99.18
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	1/1/2009	98.95
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	2/1/2009	98.99
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	3/1/2009	98.99
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	4/1/2009	98.99
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	5/1/2009	98.99
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	6/1/2009	98.99
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	7/1/2009	98.99
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	8/1/2009	98.99
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	9/1/2009	98.99
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	10/1/2009	99
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	11/1/2009	99
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	12/1/2009	99
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	1/1/2010	98.96
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	2/1/2010	98.96
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	3/1/2010	98.87
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	4/1/2010	98.87
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	5/1/2010	98.95
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	6/1/2010	98.84
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	7/1/2010	98.76
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	8/1/2010	98.76
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	9/1/2010	98.76
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	10/1/2010	98.76
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	11/1/2010	98.8
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	12/1/2010	98.88
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	1/1/2011	105.71
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	2/1/2011	106.78
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	3/1/2011	106.78
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	4/1/2011	106.79
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	5/1/2011	100.41
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	6/1/2011	100.41
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	7/1/2011	100.36
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	8/1/2011	100.3
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	9/1/2011	100.34
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	10/1/2011	100.34
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	11/1/2011	100.32
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	12/1/2011	100.32
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	1/1/2012	100.41
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	2/1/2012	100.29
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	3/1/2012	100.29
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	4/1/2012	110.99
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	5/1/2012	96.55
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	6/1/2012	96.44
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	7/1/2012	96.44
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	8/1/2012	96.36
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	9/1/2012	96.36
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	10/1/2012	96.36
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	11/1/2012	96.35
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	12/1/2012	96.35
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	1/1/2013	102.97
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	2/1/2013	101.84
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	3/1/2013	100.81
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	4/1/2013	100.51
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	5/1/2013	100.48
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	6/1/2013	100.48
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	7/1/2013	100.46
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	8/1/2013	100.46
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	9/1/2013	100.32
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	10/1/2013	100.32
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	11/1/2013	100.32
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	12/1/2013	100.32
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	1/1/2014	100.06
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	2/1/2014	99.99
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	3/1/2014	100
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	4/1/2014	100
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	5/1/2014	100
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	6/1/2014	100
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	7/1/2014	100
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	8/1/2014	100
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	9/1/2014	100
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	10/1/2014	99.99
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	11/1/2014	99.99
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	12/1/2014	99.92
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	1/1/2015	99.93
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	2/1/2015	99.93
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	3/1/2015	99.93
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	4/1/2015	99.93
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	5/1/2015	99.93
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	6/1/2015	99.93
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	7/1/2015	99.93
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	8/1/2015	99.73
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	9/1/2015	99.93
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	10/1/2015	99.93
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	11/1/2015	100.04
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	12/1/2015	100.04
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	1/1/2016	100.04
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	2/1/2016	100.01
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	3/1/2016	100.04
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	4/1/2016	100.04
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	5/1/2016	96.63
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	6/1/2016	96.82
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	7/1/2016	96.56
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	8/1/2016	96.56
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	9/1/2016	96.39
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	10/1/2016	96.6
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	11/1/2016	96.82
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	12/1/2016	96.44
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	1/1/2017	93.2
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	2/1/2017	93.37
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	3/1/2017	93.33
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	4/1/2017	92.53
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	5/1/2017	92.82
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	6/1/2017	92.79
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	7/1/2017	92.72
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	8/1/2017	92.87
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	9/1/2017	93.13
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	10/1/2017	93.07
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	11/1/2017	93.07
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	12/1/2017	92.65
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	1/1/2018	93
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	2/1/2018	93.12
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	3/1/2018	93.16
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	4/1/2018	94.58
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	5/1/2018	94.71
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	6/1/2018	94.64
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	7/1/2018	94.64
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	8/1/2018	94.91
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	9/1/2018	93.85
TTTSR3051M0BP	Institut National de la Statistique, Base 100=2014	10/1/2018	95.48
